graph_name,vertices,edges,dat_file,tokens,independent_sets,cpu_time,wallclock_time,max_memory,zdd_time,zdd_size,solved?,error,reconfiguration_sequence_length,type
5-FullIns_4,1085,11395,5-FullIns_4_01,535,,1796.49,1800.44,141946024,,,0,,,orig
5-FullIns_4,1085,11395,5-FullIns_4_02,534,,1796.5,1800.43,142007660,,,0,,,orig
queen10_10,100,1470,queen10_10_01,9,7535369,5123.54,5134,292727536,5126.069351,628749,1,,21,orig
random_instance004_graph005,52,156,random_instance004_graph005_01,15,198435306,12.14,12.17,565624,0.340306,16197,1,,18,opt
random_instance004_graph005,52,156,random_instance004_graph005_01,15,198435306,13.18,13.22,581344,0.193531,15622,1,,18,heur
queen010x010,100,1470,queen010x010_04_2943,9,7535369,5125.12,5136,292771740,5127.939600,628749,1,,21,orig
random_instance004_graph002,52,156,random_instance004_graph002_01,16,242964120,4.72,4.74,282424,0.102253,12969,1,,17,heur
queen010x010,100,1470,queen010x010_03_7635,9,7535369,5032.79,5043,292771740,5035.386939,628749,1,,21,orig
random_instance004_graph002,52,156,random_instance004_graph002_01,16,242964120,4.72,4.74,283036,0.102175,12969,1,,17,opt
queen010x010,100,1470,queen010x010_01_0612,9,7535369,5079.83,5090,292771036,5082.423984,628749,1,,21,orig
queen010x010,100,1470,queen010x010_02_5832,9,7535369,5090.3203,5101,292771744,5092.807879,628749,1,,21,orig
5-FullIns_4,1085,11395,5-FullIns_4_01,535,,1796.29,1800.42,137742124,,,0,,,heur
5-FullIns_4,1085,11395,5-FullIns_4_02,534,,1796.42,1800.41,136383848,,,0,,,heur
queen010x010,100,1470,queen010x010_03_7635,9,7535369,2280.32,2284.96,136442680,2275.867654,510361,1,,21,heur
queen010x010,100,1470,queen010x010_04_2943,9,7535369,2284.21,2289.07,136442588,2279.961213,510361,1,,21,heur
random_instance004_graph001,52,156,random_instance004_graph001_01,15,227597732,31.91,32,2118796,1.279362,138652,1,,17,orig
queen010x010,100,1470,queen010x010_02_5832,9,7535369,2285.3,2290.12,136441688,2280.963212,510361,1,,21,heur
queen010x010,100,1470,queen010x010_01_0612,9,7535369,2285.9502,2290.74,136442588,2281.628329,510361,1,,21,heur
random_instance004_graph003,52,156,random_instance004_graph003_01,16,280529902,17.35,17.39,1101780,1.947245,137344,1,,16,orig
queen010x010,100,1470,queen010x010_01_0612,9,7535369,2558,2565.07,137422064,2556.052592,523184,1,,21,opt
queen010x010,100,1470,queen010x010_03_7635,9,7535369,2571.4602,2578.73,137420348,2569.722992,523184,1,,21,opt
queen010x010,100,1470,queen010x010_02_5832,9,7535369,2554.7102,2561.85,137420320,2552.803212,523184,1,,21,opt
queen10_10,100,1470,queen10_10_01,9,7535369,2569.42,2576.63,137453676,2567.605248,523184,1,,21,opt
huck,74,301,huck_02,26,1537558481760,5.79,5.81,286536,0.646890,128070,1,,12,orig
queen010x010,100,1470,queen010x010_04_2943,9,7535369,2554.6,2561.85,137420292,2552.911958,523184,1,,21,opt
queen10_10,100,1470,queen10_10_01,9,7535369,2287.7202,2292.49,136490052,2283.363708,510361,1,,21,heur
random_instance004_graph001,52,156,random_instance004_graph001_01,15,227597732,6.52,6.55,289496,0.063618,6911,1,,17,heur
random_instance004_graph001,52,156,random_instance004_graph001_01,15,227597732,6.52,6.54,288696,0.063526,6911,1,,17,opt
random_instance004_graph003,52,156,random_instance004_graph003_01,16,280529902,7.6899996,7.72,533884,0.294012,26744,1,,16,heur
queen10_10,100,1470,queen10_10_02,9,7535369,5105.06,5116,292727536,5107.648668,628749,1,,20,orig
hc-power-11,21,28,hc-power-11_01,9,12351,0.01,0.01,33012,0.000630,92,1,,22,orig
ph-10-09,1175,2031,ph-10-09_01,507,,9582.45,9605,610822524,,,0,,,orig
queen9_9,81,1056,queen9_9_01,8,915442,387.39,388.22,33739528,386.741227,109532,1,,21,orig
random_instance004_graph004,52,156,random_instance004_graph004_01,15,245353332,41.18,41.29,2212044,1.492016,109540,1,,16,orig
queen10_10,100,1470,queen10_10_02,9,7535369,2547.55,2554.79,137453448,2545.815210,523184,1,,20,opt
queen10_10,100,1470,queen10_10_02,9,7535369,2287.47,2292.28,136488088,2283.090330,510361,1,,20,heur
ph-10-09,1175,2031,ph-10-09_01,507,,9582.2,9604,593686308,,,0,,,heur
random_instance004_graph003,52,156,random_instance004_graph003_01,16,280529902,5.35,5.36,285964,0.173144,13549,1,,16,opt
huck,74,301,huck_02,26,1537558481760,0.06,0.07,35060,0.036490,903,1,,12,heur
huck,74,301,huck_02,26,1537558481760,0.04,0.05,33012,0.019703,234,1,,12,opt
random_instance004_graph004,52,156,random_instance004_graph004_01,15,245353332,11.85,11.88,574628,0.168897,10632,1,,16,opt
random_instance004_graph004,52,156,random_instance004_graph004_01,15,245353332,12.17,12.21,562696,0.094874,10029,1,,16,heur
hc-power-11,21,28,hc-power-11_01,9,12351,0,0.01,33012,0.000616,56,1,,22,heur
queen9_9,81,1056,queen9_9_01,8,915442,125.649994,125.92,8517872,124.198151,87103,1,,21,heur
queen9_9,81,1056,queen9_9_02,8,915442,385.4,386.21,33741364,384.746144,109532,1,,20,orig
queen9_9,81,1056,queen9_9_01,8,915442,136.15,136.45999,8579004,133.824428,89538,1,,21,opt
hc-power-11,21,28,hc-power-11_01,9,12351,0.01,0.01,31988,0.000616,56,1,,22,opt
queen9_9,81,1056,queen9_9_02,8,915442,124.93,125.2,8516252,123.507308,87103,1,,20,heur
huck,74,301,huck_01,27,1537558481760,1.15,1.16,153020,0.653180,128070,1,,11,orig
queen9_9,81,1056,queen9_9_02,8,915442,136.67,136.97,8578020,134.329849,89538,1,,20,opt
huck,74,301,huck_01,27,1537558481760,0.060000002,0.07,34036,0.036402,903,1,,11,heur
games120,120,638,games120_01,22,30467298966717,5322.04,5333,288048884,5330.068491,5409598,1,,12,heur
huck,74,301,huck_01,27,1537558481760,0.03,0.04,34036,0.019919,234,1,,11,opt
games120,120,638,games120_01,22,30467298966717,638.75,639.97,34584012,639.510579,804613,1,,12,opt
grid030x030,900,1740,grid030x030_03_4248,449,,1796.36,1800.4,138560508,,,0,,,orig
3-Insertions_3,56,110,3-Insertions_3_02,26,16999974125,0.03,0.04,34036,0.013993,13124,1,,11,orig
3-Insertions_3,56,110,3-Insertions_3_02,26,16999974125,0.02,0.03,34036,0.011060,5090,1,,11,heur
3-Insertions_3,56,110,3-Insertions_3_02,26,16999974125,0.03,0.04,34040,0.014703,5841,1,,11,opt
ash608GPIA,1216,7844,ash608GPIA_01,423,,1796.0599,1800.4,137974752,,,0,,,orig
grid030x030,900,1740,grid030x030_01_6931,449,,1796.36,1800.4,138561048,,,0,,,orig
ash608GPIA,1216,7844,ash608GPIA_02,422,,1796.09,1800.4,137932228,,,0,,,orig
grid010x010,100,180,grid010x010_04_4957,48,2030049051145980050,0.07,0.07,35060,0.030923,5614,1,,6,orig
grid030x030,900,1740,grid030x030_02_7112,448,,1796.36,1800.4,138481672,,,0,,,orig
grid030x030,900,1740,grid030x030_04_2988,448,,1796.4,1800.4,138482984,,,0,,,orig
grid010x010,100,180,grid010x010_01_6141,48,2030049051145980050,0.06,0.07,34036,0.030928,5614,1,,6,orig
grid030x030,900,1740,grid030x030_02_7112,448,,1796.16,1800.12,36578632,,,0,,,heur
2-FullIns_5,852,12201,2-FullIns_5_02,424,,1796.4299,1800.47,148499476,,,0,,,orig
grid030x030,900,1740,grid030x030_03_4248,449,,1796.15,1800.12,36562464,,,0,,,heur
2-FullIns_5,852,12201,2-FullIns_5_01,424,,1796.42,1800.47,147123148,,,0,,,orig
grid030x030,900,1740,grid030x030_01_6931,449,,1796.28,1800.12,36397516,,,0,,,heur
4-Insertions_3,79,156,4-Insertions_3_02,38,245227225296269,0.07,0.08,35060,0.056241,61780,1,,7,orig
ash608GPIA,1216,7844,ash608GPIA_01,423,,1796.75,1800.39,134149004,,,0,,,heur
grid030x030,900,1740,grid030x030_04_2988,448,,1796.1699,1800.12,36413564,,,0,,,heur
grid010x010,100,180,grid010x010_01_6141,48,2030049051145980050,0.049999997,0.05,34036,0.021021,4486,1,,6,heur
4-Insertions_3,79,156,4-Insertions_3_01,38,245227225296269,0.07,0.08,35060,0.056177,61780,1,,7,orig
ph-03-02,41,57,ph-03-02_01,17,121582107,0.03,0.04,34040,0.003128,892,1,,13,orig
ash608GPIA,1216,7844,ash608GPIA_02,422,,1796.75,1800.39,134107368,,,0,,,heur
grid010x010,100,180,grid010x010_04_4957,48,2030049051145980050,0.05,0.05,34040,0.021106,4486,1,,6,heur
2-FullIns_5,852,12201,2-FullIns_5_02,424,,1795.87,1800.44,134337060,,,0,,,heur
grid010x010,100,180,grid010x010_01_6141,48,2030049051145980050,0.05,0.05,34036,0.020998,4486,1,,6,opt
ph-03-02,41,57,ph-03-02_01,17,121582107,0.01,0.02,33012,0.002272,353,1,,13,heur
2-FullIns_5,852,12201,2-FullIns_5_01,424,,1795.9299,1800.45,132485132,,,0,,,heur
grid010x010,100,180,grid010x010_04_4957,48,2030049051145980050,0.05,0.05,34036,0.020964,4486,1,,6,opt
ph-03-02,41,57,ph-03-02_01,17,121582107,0.01,0.02,33012,0.002166,265,1,,13,opt
queen8_8,64,728,queen8_8_01,7,118969,28.53,28.6,2265920,27.989268,20243,1,,17,orig
mug100_25,100,166,mug100_25_02,32,917236423320766528,9578.94,9600,136486684,5.330623,823723,0,,,orig
queen8_8,64,728,queen8_8_02,7,118969,28.6,28.67,2265640,28.054158,20243,1,,17,orig
4-Insertions_3,79,156,4-Insertions_3_02,38,245227225296269,0.049999997,0.05,34036,0.032357,19853,1,,7,heur
4-Insertions_3,79,156,4-Insertions_3_01,38,245227225296269,0.049999997,0.05,35060,0.032149,19853,1,,7,heur
4-Insertions_3,79,156,4-Insertions_3_01,38,245227225296269,0.08,0.08,34036,0.051801,27622,1,,7,opt
4-Insertions_3,79,156,4-Insertions_3_02,38,245227225296269,0.08,0.08,34036,0.051763,27622,1,,7,opt
3-FullIns_3,80,346,3-FullIns_3_02,36,4560332427351,0.2,0.21,38132,0.176780,61729,1,,7,orig
queen8_8,64,728,queen8_8_02,7,118969,7.9,7.93,559672,7.666414,16607,1,,17,heur
wap04a,5231,294902,wap04a_01,341,,1797.0499,1800.96,140226364,,,0,,,heur
ph-09-09,977,1707,ph-09-09_01,416,,9584.199,9606,612380460,,,0,,,orig
wap04a,5231,294902,wap04a_02,340,,1797.1,1801.07,140068284,,,0,,,heur
queen8_8,64,728,queen8_8_01,7,118969,9.26,9.29,573904,9.020613,17366,1,,17,opt
queen8_8,64,728,queen8_8_02,7,118969,9.22,9.24,574628,8.973624,17366,1,,17,opt
queen8_8,64,728,queen8_8_01,7,118969,7.9399996,7.96,559940,7.705996,16607,1,,17,heur
ph-09-09,977,1707,ph-09-09_01,416,,9604.631,9626,1068714500,,,0,,,heur
3-FullIns_3,80,346,3-FullIns_3_02,36,4560332427351,16.880001,16.92,1117420,16.839795,211602,1,,7,heur
3-FullIns_3,80,346,3-FullIns_3_02,36,4560332427351,0.55999994,0.57,74216,0.539510,41456,1,,7,opt
ph-04-04,117,182,ph-04-04_01,46,74825062231393217887911,9578.65,9600,71111164,25.276302,2265360,0,,,orig
random_instance003_graph005,39,117,random_instance003_graph005_01,11,1566681,0.9,0.91,75396,0.108289,16612,1,,13,orig
queen008x008,64,728,queen008x008_03_8723,7,118969,28.58,28.66,2273140,28.054008,20243,1,,15,orig
queen008x008,64,728,queen008x008_04_4441,7,118969,28.51,28.58,2272596,27.968152,20243,1,,15,orig
random_instance003_graph003,39,117,random_instance003_graph003_01,11,1346850,0.53,0.53,71996,0.083821,11820,1,,13,orig
queen008x008,64,728,queen008x008_02_8804,7,118969,28.6,28.67,2272732,28.062750,20243,1,,15,orig
random_instance003_graph001,39,117,random_instance003_graph001_01,12,1797410,0.26999998,0.27,37104,0.050402,8874,1,,12,orig
1-Insertions_4,67,232,1-Insertions_4_02,31,232007606571,6.29,6.31,304968,6.106785,761556,1,,7,orig
queen8_12,96,1368,queen8_12_01,8,4558093,1055,1057.08,66684552,1031.631408,271991,1,,14,opt
random_instance003_graph005,39,117,random_instance003_graph005_01,11,1566681,0.32,0.32,38132,0.026100,3261,1,,13,heur
random_instance003_graph005,39,117,random_instance003_graph005_01,11,1566681,0.28,0.29,38132,0.031446,2547,1,,13,opt
queen8_12,96,1368,queen8_12_01,8,4558093,1056.3201,1058.46,66703836,1033.077761,273418,1,,14,heur
random_instance003_graph003,39,117,random_instance003_graph003_01,11,1346850,0.16000001,0.16,36084,0.013660,1534,1,,13,heur
queen008x008,64,728,queen008x008_04_4441,7,118969,7.89,7.91,557096,7.653370,16607,1,,15,heur
queen008x008,64,728,queen008x008_04_4441,7,118969,9.18,9.21,582200,8.942427,17366,1,,15,opt
queen008x008,64,728,queen008x008_03_8723,7,118969,9.18,9.21,580600,8.939802,17366,1,,15,opt
queen008x008,64,728,queen008x008_03_8723,7,118969,7.8900003,7.92,556400,7.664033,16607,1,,15,heur
queen008x008,64,728,queen008x008_02_8804,7,118969,7.91,7.93,557912,7.671133,16607,1,,15,heur
random_instance006_graph002,78,234,random_instance006_graph002_01,24,4518023603224,9578.471,9600,289561608,472.268287,11045981,0,,,orig
1-Insertions_4,67,232,1-Insertions_4_02,31,232007606571,10.47,10.5,574496,10.386893,310776,1,,7,heur
queen008x008,64,728,queen008x008_02_8804,7,118969,9.2,9.23,581564,8.962248,17366,1,,15,opt
random_instance003_graph003,39,117,random_instance003_graph003_01,11,1346850,0.16000001,0.16,36084,0.012661,1565,1,,13,opt
ph-09-08,869,1482,ph-09-08_01,371,,9583.64,9605,598645776,,,0,,,orig
random_instance003_graph001,39,117,random_instance003_graph001_01,12,1797410,0.13,0.14,35056,0.017903,2906,1,,12,heur
random_instance003_graph004,39,117,random_instance003_graph004_01,14,1936328,0.060000002,0.06,34036,0.045310,9454,1,,11,orig
4-FullIns_4,690,6650,4-FullIns_4_01,343,,19191.451,19229,1094596428,,,0,,,orig
miles750,128,2113,miles750_02,11,245547105,150.49,150.82,16635716,148.389691,507692,1,,11,orig
1-Insertions_4,67,232,1-Insertions_4_02,31,232007606571,0.39000002,0.4,70784,0.366127,20258,1,,7,opt
queen008x008,64,728,queen008x008_01_4136,7,118969,28.59,28.66,2273252,28.049179,20243,1,,14,orig
ph-09-08,869,1482,ph-09-08_01,371,,9605.75,9628,1053202576,,,0,,,heur
queen008x008,64,728,queen008x008_01_4136,7,118969,7.89,7.91,557360,7.657689,16607,1,,14,heur
4-FullIns_4,690,6650,4-FullIns_4_02,342,,19191.15,19228,1094540432,,,0,,,orig
random_instance003_graph001,39,117,random_instance003_graph001_01,12,1797410,0.1,0.11,35056,0.016308,2244,1,,12,opt
queen008x008,64,728,queen008x008_01_4136,7,118969,9.179999,9.2,582080,8.933682,17366,1,,14,opt
random_instance003_graph004,39,117,random_instance003_graph004_01,14,1936328,0.060000002,0.06,34036,0.047274,3856,1,,11,heur
random_instance003_graph004,39,117,random_instance003_graph004_01,14,1936328,0.04,0.05,34036,0.032055,2444,1,,11,opt
queen7_7,49,476,queen7_7_02,6,16870,1.8,1.81,268852,1.742363,4002,1,,14,orig
4-FullIns_3,114,541,4-FullIns_3_02,54,767186184427266378,3.58,3.6,285740,3.469938,491999,1,,3,orig
queen7_7,49,476,queen7_7_01,6,16870,1.8,1.82,268752,1.742949,4002,1,,14,orig
4-FullIns_4,690,6650,4-FullIns_4_01,343,,19188.23,19226,1076038056,,,0,,,heur
4-FullIns_4,690,6650,4-FullIns_4_02,342,,19188.09,19226,1075973448,,,0,,,heur
miles750,128,2113,miles750_02,11,245547105,2.6799998,2.69,275124,2.528436,10322,1,,11,heur
miles750,128,2113,miles750_02,11,245547105,0.61999995,0.62,75068,0.536703,1501,1,,11,opt
queen7_7,49,476,queen7_7_01,6,16870,0.53,0.54,72960,0.483563,3463,1,,14,opt
wap03a,4730,286722,wap03a_01,296,,1796.96,1800.98,139065388,,,0,,,heur
1-FullIns_4,93,593,1-FullIns_4_02,44,343142930930159,30.85,30.92,1225272,30.324036,2015949,1,,4,orig
random_instance003_graph002,39,117,random_instance003_graph002_01,14,2283228,0.060000002,0.06,33012,0.032204,4316,1,,10,orig
queen7_7,49,476,queen7_7_02,6,16870,0.52,0.53,73876,0.477496,3463,1,,14,heur
wap03a,4730,286722,wap03a_02,295,,1796.9601,1801.01,139069980,,,0,,,heur
queen7_7,49,476,queen7_7_02,6,16870,0.53,0.53,72280,0.478542,3463,1,,14,opt
queen7_7,49,476,queen7_7_01,6,16870,0.52,0.53,72988,0.475207,3463,1,,14,heur
LGC_exp_instance010,670,780,LGC_exp_instance010_01,330,,1796.33,1800.46,153021024,,,0,,,orig
4-FullIns_3,114,541,4-FullIns_3_02,54,767186184427266378,6770.64,6784,297157000,6780.568029,8867288,1,,3,heur
DSJC125.5,125,3891,DSJC125.5_01,9,537509,895.58,897.49,72016168,897.187428,115590,1,,11,orig
random_instance007_graph004,91,273,random_instance007_graph004_01,30,1574776068008764,1796.1,1800.11,36602280,82.004754,1137201,0,,,heur
SAT_exp_instance004,18,22,SAT_exp_instance004_01,8,3988,0,0.01,33012,0.000614,218,1,,13,orig
4-FullIns_3,114,541,4-FullIns_3_02,54,767186184427266378,2.87,2.89,281320,2.811822,255177,1,,3,opt
ph-05-04,165,256,ph-05-04_01,67,753738554891557952055688747206339,9579.409,9600,273084832,693.916601,45443928,0,,,orig
random_instance003_graph002,39,117,random_instance003_graph002_01,14,2283228,0.03,0.04,33012,0.012321,1605,1,,10,heur
2-Insertions_5,597,3936,2-Insertions_5_01,297,,19189.281,19230,1116909004,,,0,,,orig
random_instance003_graph002,39,117,random_instance003_graph002_01,14,2283228,0.03,0.04,33012,0.012186,1454,1,,10,opt
2-Insertions_5,597,3936,2-Insertions_5_02,297,,19192.75,19230,1115338568,,,0,,,orig
SAT_exp_instance004,18,22,SAT_exp_instance004_01,8,3988,0,0.01,31988,0.000470,51,1,,13,heur
1-FullIns_4,93,593,1-FullIns_4_02,44,343142930930159,136.37,136.63,8543824,136.454836,395153,1,,4,opt
1-FullIns_4,93,593,1-FullIns_4_02,44,343142930930159,62.53,62.67,4283404,62.388454,793894,1,,4,heur
DSJC125.5,125,3891,DSJC125.5_01,9,537509,971.13,973.21,70208804,972.916232,94405,1,,11,heur
SAT_exp_instance004,18,22,SAT_exp_instance004_01,8,3988,0.01,0.01,33012,0.000461,51,1,,13,opt
hc-square-01,14,18,hc-square-01_01,6,574,0.01,0.01,33012,0.000306,32,1,,13,orig
DSJC125.5,125,3891,DSJC125.5_01,9,537509,1011.77,1013.9,70347032,1013.609322,97315,1,,11,opt
1-Insertions_6,607,6337,1-Insertions_6_02,300,,1796.6599,1800.47,145354604,,,0,,,orig
1-Insertions_6,607,6337,1-Insertions_6_01,301,,1796.61,1800.47,144974316,,,0,,,orig
DSJC125.5,125,3891,DSJC125.5_02,9,537509,903.59,905.51,72016088,905.199322,115590,1,,10,orig
random_instance006_graph004,78,234,random_instance006_graph004_01,23,4784011345326,9579.03,9600,292357264,1072.500209,17793391,0,,,orig
2-Insertions_5,597,3936,2-Insertions_5_01,297,,19189.578,19231,1095617664,,,0,,,heur
2-Insertions_5,597,3936,2-Insertions_5_02,297,,19190.35,19231,1095617656,,,0,,,heur
random_instance006_graph001,78,234,random_instance006_graph001_01,23,3706721252978,1796.34,1800.2,67968232,47.977550,875806,0,,,heur
1-Insertions_6,607,6337,1-Insertions_6_01,301,,1795.77,1800.45,130704336,,,0,,,heur
hc-square-01,14,18,hc-square-01_01,6,574,0.01,0.01,33012,0.000308,26,1,,13,opt
ph-08-08,709,1222,ph-08-08_01,298,,9582.96,9604,579252656,,,0,,,orig
1-Insertions_6,607,6337,1-Insertions_6_02,300,,1795.83,1800.44,132191184,,,0,,,heur
3-FullIns_3,80,346,3-FullIns_3_01,37,4560332427351,0.2,0.2,37108,0.176893,61729,1,,4,orig
random_instance007_graph001,91,273,random_instance007_graph001_01,29,795908695346840,1796.52,1800.2,68771200,365.260705,3708159,0,,,heur
hc-square-01,14,18,hc-square-01_01,6,574,0,0.01,31988,0.000313,26,1,,13,heur
queen6_6,36,290,queen6_6_02,5,2635,0.1,0.1,36084,0.082107,841,1,,12,orig
ph-05-04,165,256,ph-05-04_01,67,753738554891557952055688747206339,1796.33,1800.39,133428584,694.251808,45443928,0,,,orig
DSJC125.5,125,3891,DSJC125.5_02,9,537509,972.25,974.35,70208616,974.060775,94405,1,,10,heur
DSJC125.5,125,3891,DSJC125.5_02,9,537509,1023.47,1025.64,70348840,1025.351307,97315,1,,10,opt
ph-08-08,709,1222,ph-08-08_01,298,,9607.109,9628,1052286668,,,0,,,heur
queen6_6,36,290,queen6_6_01,5,2635,0.09,0.1,36084,0.081973,841,1,,12,orig
3-Insertions_3,56,110,3-Insertions_3_01,27,16999974125,0.02,0.03,34036,0.014064,13124,1,,5,orig
3-FullIns_3,80,346,3-FullIns_3_01,37,4560332427351,16.949999,16.99,1119920,16.920400,211602,1,,4,heur
queen8_12,96,1368,queen8_12_02,7,4558093,1103.1599,1105.4,67091196,1030.976575,273418,1,,10,heur
queen8_12,96,1368,queen8_12_02,7,4558093,1106.37,1108.93,67089000,1034.278320,271991,1,,10,opt
random_instance002_graph004,26,78,random_instance002_graph004_01,8,14355,0.01,0.02,33012,0.003741,608,1,,10,orig
DSJC125.9,125,6961,DSJC125.9_02,3,1250,6.5800004,6.59,595280,6.480987,912,1,,12,orig
3-FullIns_3,80,346,3-FullIns_3_01,37,4560332427351,0.55999994,0.57,74336,0.546843,41456,1,,4,opt
queen6_6,36,290,queen6_6_01,5,2635,0.049999997,0.06,35056,0.042331,750,1,,12,heur
queen6_6,36,290,queen6_6_02,5,2635,0.049999997,0.06,35060,0.042312,750,1,,12,heur
queen6_6,36,290,queen6_6_02,5,2635,0.060000002,0.06,35064,0.042510,750,1,,12,opt
queen6_6,36,290,queen6_6_01,5,2635,0.060000002,0.06,34040,0.042287,750,1,,12,opt
3-Insertions_3,56,110,3-Insertions_3_01,27,16999974125,0.03,0.03,34036,0.014666,5841,1,,5,opt
random_instance002_graph004,26,78,random_instance002_graph004_01,8,14355,0.02,0.02,33012,0.003690,341,1,,10,heur
random_instance006_graph005,78,234,random_instance006_graph005_01,25,6110607164382,1796.2899,1800.22,71739108,814.360994,26572315,0,,,orig
3-Insertions_3,56,110,3-Insertions_3_01,27,16999974125,0.01,0.02,33012,0.010991,5090,1,,5,heur
random_instance002_graph004,26,78,random_instance002_graph004_01,8,14355,0.01,0.02,33012,0.003697,341,1,,10,opt
LGC_exp_instance009,549,639,LGC_exp_instance009_01,270,,1796.14,1800.44,146003464,,,0,,,orig
DSJC125.9,125,6961,DSJC125.9_02,3,1250,6.66,6.68,599496,6.599390,888,1,,12,opt
DSJC125.9,125,6961,DSJC125.9_02,3,1250,6.61,6.63,595896,6.555217,888,1,,12,heur
random_instance002_graph003,26,78,random_instance002_graph003_01,8,14046,0.01,0.02,33012,0.003151,321,1,,9,opt
random_instance002_graph005,26,78,random_instance002_graph005_01,7,11926,0.01,0.02,33012,0.005229,1095,1,,9,orig
ph-08-07,621,1042,ph-08-07_01,262,,9584.1,9605,589719660,,,0,,,orig
random_instance002_graph003,26,78,random_instance002_graph003_01,8,14046,0.01,0.02,31988,0.004647,658,1,,9,orig
random_instance002_graph003,26,78,random_instance002_graph003_01,8,14046,0.02,0.02,33012,0.003152,321,1,,9,heur
4-Insertions_4,475,1795,4-Insertions_4_01,236,,19191.51,19230,1077409216,,,0,,,orig
random_instance002_graph002,26,78,random_instance002_graph002_01,7,12722,0.02,0.03,33012,0.006369,616,1,,9,orig
grid010x010,100,180,grid010x010_03_6844,49,2030049051145980050,0.04,0.05,34036,0.030713,5614,1,,2,orig
random_instance002_graph001,26,78,random_instance002_graph001_01,8,13630,0.01,0.02,33012,0.002800,476,1,,8,orig
random_instance002_graph002,26,78,random_instance002_graph002_01,7,12722,0.02,0.02,33012,0.003103,352,1,,9,heur
4-Insertions_4,475,1795,4-Insertions_4_02,236,,9591.35,9610,544864844,,,0,,,orig
grid010x010,100,180,grid010x010_02_0495,49,2030049051145980050,0.04,0.05,34032,0.030978,5614,1,,2,orig
ph-08-07,621,1042,ph-08-07_01,262,,9605.7295,9626,1063307724,,,0,,,heur
miles1000,128,3216,miles1000_02,7,2500822,39.02,39.12,4262912,35.992422,59247,1,,7,orig
random_instance002_graph005,26,78,random_instance002_graph005_01,7,11926,0.01,0.02,33012,0.002866,254,1,,9,heur
random_instance002_graph005,26,78,random_instance002_graph005_01,7,11926,0.02,0.02,33012,0.002855,254,1,,9,opt
random_instance002_graph002,26,78,random_instance002_graph002_01,7,12722,0.02,0.02,31984,0.003109,352,1,,9,opt
miles750,128,2113,miles750_01,12,245547105,148.34001,148.67,16581064,148.386775,507692,1,,6,orig
1-Insertions_4,67,232,1-Insertions_4_01,32,232007606571,6.2999997,6.32,305560,6.123946,761556,1,,3,orig
grid010x010,100,180,grid010x010_03_6844,49,2030049051145980050,0.04,0.04,34036,0.021168,4486,1,,2,heur
grid010x010,100,180,grid010x010_02_0495,49,2030049051145980050,0.04,0.04,34036,0.021080,4486,1,,2,heur
2-Insertions_3,37,72,2-Insertions_3_02,17,6031508,0.01,0.01,31988,0.003874,2498,1,,5,orig
grid010x010,100,180,grid010x010_03_6844,49,2030049051145980050,0.04,0.04,34040,0.021015,4486,1,,2,opt
sp001,13,66,sp001_01,2,26,0,0.01,31988,0.000973,23,1,,11,orig
4-Insertions_4,475,1795,4-Insertions_4_02,236,,9589.99,9609,559026644,,,0,,,heur
grid010x010,100,180,grid010x010_02_0495,49,2030049051145980050,0.04,0.04,34036,0.021018,4486,1,,2,opt
4-Insertions_4,475,1795,4-Insertions_4_01,236,,19190.67,19228,1066209736,,,0,,,heur
2-Insertions_3,37,72,2-Insertions_3_01,17,6031508,0.01,0.02,33012,0.003886,2498,1,,5,orig
random_instance002_graph001,26,78,random_instance002_graph001_01,8,13630,0.01,0.01,33012,0.002353,186,1,,8,opt
4-FullIns_3,114,541,4-FullIns_3_01,55,767186184427266378,3.6000001,3.62,284796,3.496924,491999,1,,1,orig
1-Insertions_4,67,232,1-Insertions_4_01,32,232007606571,10.450001,10.48,573836,10.373061,310776,1,,3,heur
ash331GPIA,662,4181,ash331GPIA_01,228,,1796.42,1800.41,139254696,,,0,,,orig
random_instance002_graph001,26,78,random_instance002_graph001_01,8,13630,0.01,0.01,31988,0.002351,186,1,,8,heur
grid004x004,16,24,grid004x004_04,6,1234,0,0.01,31988,0.000474,48,1,,8,orig
ash331GPIA,662,4181,ash331GPIA_02,228,,1796.4299,1800.41,139191844,,,0,,,orig
miles750,128,2113,miles750_01,12,245547105,0.53999996,0.55,73608,0.527179,1501,1,,6,opt
miles750,128,2113,miles750_01,12,245547105,2.5600002,2.57,272928,2.536283,10322,1,,6,heur
sp001,13,66,sp001_01,2,26,0,0.01,33016,0.000989,22,1,,11,heur
1-Insertions_4,67,232,1-Insertions_4_01,32,232007606571,0.37,0.38,70428,0.365989,20258,1,,3,opt
ash331GPIA,662,4181,ash331GPIA_01,228,,1796.8201,1800.39,132473720,,,0,,,heur
2-Insertions_3,37,72,2-Insertions_3_02,17,6031508,0,0.01,31984,0.003684,1178,1,,5,heur
sp001,13,66,sp001_01,2,26,0.01,0.01,31988,0.000990,22,1,,11,opt
ash331GPIA,662,4181,ash331GPIA_02,228,,1796.8201,1800.39,132474340,,,0,,,heur
2-Insertions_3,37,72,2-Insertions_3_01,17,6031508,0.01,0.02,31988,0.003668,1178,1,,5,heur
2-Insertions_3,37,72,2-Insertions_3_01,17,6031508,0.01,0.02,31760,0.004266,1128,1,,5,opt
