graph_name,vertices,edges,dat_file,tokens,independent_sets,cpu_time,wallclock_time,max_memory,zdd_time,zdd_size,solved?,error,reconfiguration_sequence_length,type
ph-08-07,621,1042,ph-08-07_01,262,,3587.01,3601,281724640,,,0,,,orig
games120,120,638,games120_02,21,30467298966717,638.10004,640.61,34597520,638.227112,804613,1,,13,opt
ph-08-07,621,1042,ph-08-07_01,262,,3592.21,3605,275514500,,,0,,,heur
grid020x020,400,760,grid020x020_04_3283,199,958979036662929619406859624886958746851620546557485230898539651354907499,249.59,250.13,17805828,248.976932,2922135,1,,-1,orig
grid020x020,400,760,grid020x020_02_7550,199,958979036662929619406859624886958746851620546557485230898539651354907499,249.66,250.19,17804464,249.032643,2922135,1,,-1,orig
david,87,406,david_02,35,1233653689761797,0.13,0.14,36084,0.094480,1476,1,,9,heur
david,87,406,david_02,35,1233653689761797,0.1,0.11,35060,0.067946,857,1,,9,opt
hc-power-11,21,28,hc-power-11_01,9,12351,0,0.01,33012,0.000627,56,1,,21,heur
random_instance005_graph001,65,195,random_instance005_graph001_01,20,48187380654,398.13,399.66,17431752,30.426216,1702838,1,,12,orig
grid020x020,400,760,grid020x020_04_3283,199,958979036662929619406859624886958746851620546557485230898539651354907499,64.66,64.8,4519352,63.898243,2921661,1,,-1,heur
hc-power-11,21,28,hc-power-11_01,9,12351,0,0.01,33008,0.000628,56,1,,21,opt
grid020x020,400,760,grid020x020_02_7550,199,958979036662929619406859624886958746851620546557485230898539651354907499,64.159996,64.3,4519376,63.399335,2921661,1,,-1,heur
random_instance005_graph002,65,195,random_instance005_graph002_01,19,34141571484,587.02,589.31,18184240,72.368642,2138028,1,,12,orig
4-Insertions_4,475,1795,4-Insertions_4_02,236,,7177.1,7203,542239556,,,0,,,orig
4-Insertions_4,475,1795,4-Insertions_4_01,236,,7180.4297,7206,297333096,,,0,,,orig
random_instance005_graph001,65,195,random_instance005_graph001_01,20,48187380654,44.21,44.39,2149556,5.789893,84633,1,,12,opt
4-Insertions_4,475,1795,4-Insertions_4_02,236,,7179.53,7205,282694008,,,0,,,heur
random_instance005_graph001,65,195,random_instance005_graph001_01,20,48187380654,107.54,107.990005,2366696,1.809715,108475,1,,12,heur
4-Insertions_4,475,1795,4-Insertions_4_01,236,,7180.04,7206,282691632,,,0,,,heur
random_instance005_graph002,65,195,random_instance005_graph002_01,19,34141571484,68.380005,68.66,2100452,1.175102,59970,1,,12,opt
mug88_1,88,146,mug88_1_01,29,6657407284552416,20.400002,20.46,1132244,17.783481,893642,1,,9,orig
random_instance005_graph002,65,195,random_instance005_graph002_01,19,34141571484,79.659996,80,2175100,1.297629,72492,1,,12,heur
mug88_1,88,146,mug88_1_01,29,6657407284552416,0.09,0.1,36084,0.016223,4932,1,,9,heur
ash331GPIA,662,4181,ash331GPIA_02,228,,1796.4099,1800.41,139254692,,,0,,,orig
ash331GPIA,662,4181,ash331GPIA_01,228,,1796.4,1800.41,139254264,,,0,,,orig
random_instance005_graph005,65,195,random_instance005_graph005_01,20,54651105614,463.38,465.21,17906980,63.314356,1726509,1,,11,orig
ash331GPIA,662,4181,ash331GPIA_02,228,,1796.89,1800.39,132424672,,,0,,,heur
mug88_1,88,146,mug88_1_01,29,6657407284552416,0.04,0.05,34036,0.010088,455,1,,9,opt
random_instance005_graph004,65,195,random_instance005_graph004_01,18,21665853613,155.81999,156.43,8681704,65.036550,2015530,1,,10,orig
random_instance005_graph005,65,195,random_instance005_graph005_01,20,54651105614,57.9,58.14,2169736,1.737579,70227,1,,11,heur
random_instance005_graph005,65,195,random_instance005_graph005_01,20,54651105614,39.11,39.28,1151108,0.863615,46510,1,,11,opt
ash331GPIA,662,4181,ash331GPIA_01,228,,1796.8899,1800.39,132424668,,,0,,,heur
miles500,128,1170,miles500_02,17,892734883938,1550.62,1556.12,132713024,1185.604974,11786143,1,,10,orig
ph-07-07,495,839,ph-07-07_01,205,,3591.68,3605,273365680,,,0,,,orig
miles500,128,1170,miles500_02,17,892734883938,0.61,0.62,42080,0.165177,2035,1,,10,opt
3-FullIns_4,405,3524,3-FullIns_4_01,198,,1796.63,1800.41,139927480,,,0,,,orig
david,87,406,david_01,36,1233653689761797,61.47,61.68,4356392,59.336223,5193482,1,,6,orig
random_instance005_graph004,65,195,random_instance005_graph004_01,18,21665853613,38.530003,38.69,2116732,2.037336,94019,1,,10,heur
miles500,128,1170,miles500_02,17,892734883938,2.58,2.59,152524,0.589155,6471,1,,10,heur
ph-07-07,495,839,ph-07-07_01,205,,3594,3605,274533688,,,0,,,heur
random_instance006_graph004,78,234,random_instance006_graph004_01,23,4784011345326,3585.7898,3600,73995612,38.796864,595168,0,,,heur
random_instance004_graph001,52,156,random_instance004_graph001_01,15,227597732,21.82,21.9,1097292,2.234104,138652,1,,11,orig
3-FullIns_4,405,3524,3-FullIns_4_02,197,,1796.62,1800.42,139500872,,,0,,,orig
queen010x010,100,1470,queen010x010_04_2943,9,7535369,2309.43,2318.35,136442596,2313.959771,510361,1,,14,heur
mug88_25,88,146,mug88_25_01,29,6219522864915696,16.19,16.28,1108120,14.770253,1783217,1,,7,orig
random_instance005_graph004,65,195,random_instance005_graph004_01,18,21665853613,33.91,34.04,1153280,1.301236,72732,1,,10,opt
3-FullIns_4,405,3524,3-FullIns_4_02,197,,1796.6499,1800.4,136142976,,,0,,,heur
3-FullIns_4,405,3524,3-FullIns_4_01,198,,1796.68,1800.41,137683108,,,0,,,heur
queen010x010,100,1470,queen010x010_04_2943,9,7535369,2594.79,2605.07,137420164,2600.670586,523184,1,,14,opt
mug88_25,88,146,mug88_25_02,28,6219522864915696,3585.87,3600,67017200,11.625705,1783217,0,,,orig
random_instance004_graph001,52,156,random_instance004_graph001_01,15,227597732,4.19,4.21,270036,0.065240,6911,1,,11,heur
david,87,406,david_01,36,1233653689761797,0.12,0.12,36084,0.096375,1476,1,,6,heur
huck,74,301,huck_01,27,1537558481760,1.02,1.03,151892,0.644287,128070,1,,7,orig
mug88_25,88,146,mug88_25_01,29,6219522864915696,0.04,0.05,34036,0.011654,1974,1,,7,heur
random_instance004_graph001,52,156,random_instance004_graph001_01,15,227597732,4.18,4.2,267808,0.064750,6911,1,,11,opt
david,87,406,david_01,36,1233653689761797,0.08,0.09,35060,0.067941,857,1,,6,opt
mug100_25,100,166,mug100_25_02,32,917236423320766528,3585.5498,3600,67859728,5.442245,823723,0,,,orig
huck,74,301,huck_02,26,1537558481760,3.32,3.33,269824,0.660397,128070,1,,7,orig
will199GPIA,701,6772,will199GPIA_01,190,,1796.5801,1800.24,73929492,,,0,,,heur
will199GPIA,701,6772,will199GPIA_02,189,,1796.55,1800.24,73951764,,,0,,,heur
ph-04-04,117,182,ph-04-04_01,46,74825062231393217887911,3585.75,3600,35920092,25.605439,2265360,0,,,orig
mug88_25,88,146,mug88_25_01,29,6219522864915696,0.03,0.04,34036,0.010111,493,1,,7,opt
queen010x010,100,1470,queen010x010_03_7635,9,7535369,2304.16,2313.17,136442588,2309.988673,510361,1,,13,heur
queen010x010,100,1470,queen010x010_03_7635,9,7535369,3016.8699,3028.38,137420540,3022.816536,523184,1,,13,opt
ph-05-04,165,256,ph-05-04_01,67,753738554891557952055688747206339,3587.28,3600,138867092,858.542290,45443928,0,,,orig
huck,74,301,huck_01,27,1537558481760,0.049999997,0.05,34036,0.037024,903,1,,7,heur
huck,74,301,huck_01,27,1537558481760,0.03,0.04,34040,0.020091,234,1,,7,opt
random_instance007_graph004,91,273,random_instance007_graph004_01,30,1574776068008764,1796.09,1800.11,36601760,82.067545,1137201,0,,,heur
wap02a,2464,111742,wap02a_01,170,,1796.61,1800.71,139659296,,,0,,,heur
huck,74,301,huck_02,26,1537558481760,0.05,0.06,35060,0.037286,903,1,,7,heur
wap02a,2464,111742,wap02a_02,169,,1796.54,1800.68,139729320,,,0,,,heur
huck,74,301,huck_02,26,1537558481760,0.04,0.04,34036,0.020246,234,1,,7,opt
random_instance004_graph002,52,156,random_instance004_graph002_01,16,242964120,10.7,10.74,557972,5.683615,266787,1,,9,orig
random_instance006_graph002,78,234,random_instance006_graph002_01,24,4518023603224,3586.42,3600,140406880,473.468237,11045981,0,,,orig
random_instance006_graph001,78,234,random_instance006_graph001_01,23,3706721252978,1796.24,1800.2,67981316,47.697564,875806,0,,,heur
ph-05-04,165,256,ph-05-04_01,67,753738554891557952055688747206339,1796.3,1800.39,133430636,694.754125,45443928,0,,,orig
ph-07-06,425,699,ph-07-06_01,177,,3592.11,3604,149399172,,,0,,,heur
random_instance004_graph002,52,156,random_instance004_graph002_01,16,242964120,1.31,1.32,152376,0.102750,12969,1,,9,heur
ph-07-06,425,699,ph-07-06_01,177,,3587.54,3600,290795752,,,0,,,orig
games120,120,638,games120_01,22,30467298966717,635.38,637.83,34584780,637.373770,804613,1,,7,opt
5-FullIns_3,154,792,5-FullIns_3_01,72,958445790577822897653308,65.840004,65.98,2404788,65.046661,3508485,1,,1,orig
queen008x008,64,728,queen008x008_04_4441,7,118969,28.27,28.38,2256104,27.979369,20243,1,,12,orig
miles500,128,1170,miles500_01,18,892734883938,1185.6699,1190.13,71261916,1180.277709,11786143,1,,7,orig
random_instance004_graph002,52,156,random_instance004_graph002_01,16,242964120,1.32,1.33,151960,0.103647,12969,1,,9,opt
SAT_exp_instance004,18,22,SAT_exp_instance004_01,8,3988,0.02,0.02,31744,0.000627,218,1,,13,orig
queen010x010,100,1470,queen010x010_02_5832,9,7535369,2650.74,2661.32,136439068,2657.163600,510361,1,,11,heur
random_instance038_graph003,494,1482,random_instance038_graph003_01,163,,1796.63,1800.42,138183544,,,0,,,heur
random_instance039_graph001,507,1521,random_instance039_graph001_01,161,,1796.52,1800.43,137724384,,,0,,,heur
queen010x010,100,1470,queen010x010_02_5832,9,7535369,3268.43,3281.41,137418380,3277.787069,523184,1,,11,opt
wap08a,1870,104176,wap08a_01,150,,1796.53,1800.64,142683940,,,0,,,heur
queen10_10,100,1470,queen10_10_02,9,7535369,2285.52,2294.3,136487296,2292.882902,510361,1,,11,heur
queen10_10,100,1470,queen10_10_02,9,7535369,2569.76,2579.95,137454780,2578.435628,523184,1,,11,opt
random_instance038_graph004,494,1482,random_instance038_graph004_01,162,,1796.64,1800.4,129494620,,,0,,,heur
random_instance004_graph004,52,156,random_instance004_graph004_01,15,245353332,6.84,6.86,292712,2.562619,109540,1,,8,orig
3-FullIns_3,80,346,3-FullIns_3_02,36,4560332427351,0.2,0.21,38136,0.179787,61729,1,,4,orig
SAT_exp_instance004,18,22,SAT_exp_instance004_01,8,3988,0,0.01,33012,0.000487,51,1,,13,heur
wap01a,2368,110871,wap01a_01,152,,1796.53,1800.73,139410204,,,0,,,heur
SAT_exp_instance004,18,22,SAT_exp_instance004_01,8,3988,0,0.01,33016,0.000481,51,1,,13,opt
queen008x008,64,728,queen008x008_04_4441,7,118969,7.9700003,8.01,557260,7.797957,16607,1,,12,heur
queen008x008,64,728,queen008x008_04_4441,7,118969,9.259999,9.31,581876,9.089319,17366,1,,12,opt
wap01a,2368,110871,wap01a_02,151,,1796.3701,1800.58,140293104,,,0,,,heur
wap08a,1870,104176,wap08a_02,149,,1796.54,1800.62,142284312,,,0,,,heur
miles500,128,1170,miles500_01,18,892734883938,0.66999996,0.68,77044,0.590669,6471,1,,7,heur
random_instance038_graph005,494,1482,random_instance038_graph005_01,156,,1796.5801,1800.42,138829664,,,0,,,heur
random_instance037_graph003,481,1443,random_instance037_graph003_01,160,,1796.67,1800.4,135979012,,,0,,,heur
queen008x008,64,728,queen008x008_03_8723,7,118969,28.710001,28.82,2256880,28.438730,20243,1,,11,orig
queen008x008,64,728,queen008x008_02_8804,7,118969,28.66,28.75,2256784,28.365692,20243,1,,11,orig
random_instance038_graph001,494,1482,random_instance038_graph001_01,155,,1796.5801,1800.42,139416560,,,0,,,heur
random_instance037_graph004,481,1443,random_instance037_graph004_01,155,,1796.5,1800.41,136218344,,,0,,,heur
random_instance004_graph004,52,156,random_instance004_graph004_01,15,245353332,1.23,1.24,78616,0.096949,10029,1,,8,heur
random_instance004_graph004,52,156,random_instance004_graph004_01,15,245353332,1.82,1.83,154520,0.175191,10632,1,,8,opt
miles500,128,1170,miles500_01,18,892734883938,0.21000001,0.21,38132,0.165315,2035,1,,7,opt
3-FullIns_3,80,346,3-FullIns_3_02,36,4560332427351,17.140001,17.21,1120284,17.136302,211602,1,,4,heur
queen010x010,100,1470,queen010x010_01_0612,9,7535369,2343.39,2352.32,136441572,2351.149422,510361,1,,10,heur
random_instance003_graph005,39,117,random_instance003_graph005_01,11,1566681,0.69,0.7,69876,0.121706,16612,1,,9,orig
random_instance037_graph005,481,1443,random_instance037_graph005_01,154,,1796.65,1800.42,140085640,,,0,,,heur
3-FullIns_3,80,346,3-FullIns_3_02,36,4560332427351,0.57,0.58,74264,0.559030,41456,1,,4,opt
random_instance037_graph002,481,1443,random_instance037_graph002_01,150,,1796.64,1800.41,137075128,,,0,,,heur
hc-square-01,14,18,hc-square-01_01,6,574,0.01,0.01,33012,0.000334,32,1,,12,orig
queen010x010,100,1470,queen010x010_01_0612,9,7535369,2580.08,2590.44,137420340,2589.285893,523184,1,,10,opt
random_instance036_graph004,468,1404,random_instance036_graph004_01,152,,1796.3301,1800.43,144177568,,,0,,,heur
queen008x008,64,728,queen008x008_03_8723,7,118969,7.93,7.97,557680,7.780240,16607,1,,11,heur
queen008x008,64,728,queen008x008_02_8804,7,118969,7.97,8.01,556996,7.812453,16607,1,,11,heur
queen008x008,64,728,queen008x008_03_8723,7,118969,9.3,9.36,581492,9.158138,17366,1,,11,opt
random_instance036_graph005,468,1404,random_instance036_graph005_01,148,,1796.54,1800.41,136300616,,,0,,,heur
queen008x008,64,728,queen008x008_02_8804,7,118969,9.29,9.34,582156,9.135242,17366,1,,11,opt
4-Insertions_3,79,156,4-Insertions_3_02,38,245227225296269,0.08,0.08,35060,0.060377,61780,1,,3,orig
queen7_7,49,476,queen7_7_01,6,16870,3.38,3.4,267592,3.278408,4002,1,,11,orig
random_instance034_graph004,442,1326,random_instance034_graph004_01,148,,1796.3201,1800.44,143973012,,,0,,,heur
queen8_12,96,1368,queen8_12_01,8,4558093,1056.15,1060.4,66506604,1049.635822,273418,1,,10,heur
random_instance006_graph005,78,234,random_instance006_graph005_01,25,6110607164382,1796.23,1800.22,71739108,814.078035,26572315,0,,,orig
random_instance006_graph004,78,234,random_instance006_graph004_01,23,4784011345326,3586.32,3600,143542964,1082.298205,17793391,0,,,orig
queen8_12,96,1368,queen8_12_01,8,4558093,1053.46,1057.74,66521896,1046.894532,271991,1,,10,opt
random_instance035_graph005,455,1365,random_instance035_graph005_01,146,,1796.41,1800.43,139372152,,,0,,,heur
random_instance003_graph005,39,117,random_instance003_graph005_01,11,1566681,0.18,0.18,37108,0.026540,3261,1,,9,heur
random_instance003_graph005,39,117,random_instance003_graph005_01,11,1566681,0.16000001,0.16,37108,0.031859,2547,1,,9,opt
random_instance004_graph005,52,156,random_instance004_graph005_01,15,198435306,4.89,4.92,269892,4.372339,140413,1,,7,orig
3-Insertions_4,281,1046,3-Insertions_4_01,139,,1796.76,1800.4,137378876,,,0,,,orig
3-Insertions_4,281,1046,3-Insertions_4_02,138,,1796.69,1800.41,137160992,,,0,,,orig
ph-03-02,41,57,ph-03-02_01,17,121582107,0.03,0.04,33012,0.003166,892,1,,-1,orig
random_instance034_graph003,442,1326,random_instance034_graph003_01,142,,1796.48,1800.41,135673060,,,0,,,heur
random_instance035_graph004,455,1365,random_instance035_graph004_01,142,,1796.4299,1800.41,137287704,,,0,,,heur
hc-square-01,14,18,hc-square-01_01,6,574,0,0.01,33012,0.000328,26,1,,12,heur
4-Insertions_3,79,156,4-Insertions_3_02,38,245227225296269,0.07,0.07,34040,0.053034,27622,1,,3,opt
hc-square-01,14,18,hc-square-01_01,6,574,0.01,0.01,33012,0.000327,26,1,,12,opt
4-Insertions_3,79,156,4-Insertions_3_02,38,245227225296269,0.04,0.05,34032,0.032455,19853,1,,3,heur
wap07a,1809,103368,wap07a_01,138,,1796.54,1800.58,140010088,,,0,,,heur
1-FullIns_5,282,3247,1-FullIns_5_01,139,,1796.68,1800.43,144472456,,,0,,,orig
random_instance035_graph003,455,1365,random_instance035_graph003_01,139,,1796.4601,1800.41,136580468,,,0,,,heur
queen7_7,49,476,queen7_7_01,6,16870,0.52,0.53,72724,0.487320,3463,1,,11,opt
random_instance003_graph003,39,117,random_instance003_graph003_01,11,1346850,0.28,0.29,36864,0.094519,11820,1,,8,orig
random_instance034_graph005,442,1326,random_instance034_graph005_01,139,,1796.48,1800.42,140390676,,,0,,,heur
queen7_7,49,476,queen7_7_01,6,16870,0.52,0.53,73436,0.485685,3463,1,,11,heur
wap07a,1809,103368,wap07a_02,137,,1796.51,1800.57,139989980,,,0,,,heur
random_instance034_graph002,442,1326,random_instance034_graph002_01,139,,1796.36,1800.41,135777288,,,0,,,heur
1-FullIns_5,282,3247,1-FullIns_5_02,138,,1796.68,1800.43,144472456,,,0,,,orig
random_instance004_graph005,52,156,random_instance004_graph005_01,15,198435306,0.35999998,0.37,42228,0.192621,15622,1,,7,heur
random_instance004_graph005,52,156,random_instance004_graph005_01,15,198435306,0.59999996,0.61,73956,0.350819,16197,1,,7,opt
3-Insertions_4,281,1046,3-Insertions_4_02,138,,1796.65,1800.39,133976460,,,0,,,heur
3-Insertions_4,281,1046,3-Insertions_4_01,139,,1796.5901,1800.39,133841148,,,0,,,heur
random_instance034_graph001,442,1326,random_instance034_graph001_01,138,,1796.42,1800.42,140445516,,,0,,,heur
ph-03-02,41,57,ph-03-02_01,17,121582107,0.02,0.02,33012,0.002326,353,1,,-1,heur
ph-03-02,41,57,ph-03-02_01,17,121582107,0.01,0.02,33012,0.002210,265,1,,-1,opt
random_instance031_graph004,403,1209,random_instance031_graph004_01,134,,1796.61,1800.4,134746812,,,0,,,heur
4-FullIns_3,114,541,4-FullIns_3_01,55,767186184427266378,3.8500001,3.87,284280,3.732311,491999,1,,1,orig
random_instance003_graph002,39,117,random_instance003_graph002_01,14,2283228,0.07,0.07,33792,0.036115,4316,1,,7,orig
3-Insertions_3,56,110,3-Insertions_3_01,27,16999974125,0.02,0.03,33012,0.014082,13124,1,,4,orig
queen008x008,64,728,queen008x008_01_4136,7,118969,50.66,50.84,2255960,50.102201,20243,1,,9,orig
queen8_8,64,728,queen8_8_02,7,118969,28.359999,28.47,2232424,28.361487,20243,1,,9,orig
random_instance003_graph003,39,117,random_instance003_graph003_01,11,1346850,0.08,0.08,35060,0.012746,1565,1,,8,opt
4-FullIns_3,114,541,4-FullIns_3_02,54,767186184427266378,3.72,3.74,284992,3.607064,491999,1,,1,orig
queen8_8,64,728,queen8_8_01,7,118969,30.95,31.06,2247496,30.756547,20243,1,,9,orig
1-FullIns_5,282,3247,1-FullIns_5_01,139,,1796.14,1800.23,71879572,,,0,,,heur
random_instance003_graph003,39,117,random_instance003_graph003_01,11,1346850,0.08,0.08,35064,0.013700,1534,1,,8,heur
random_instance031_graph003,403,1209,random_instance031_graph003_01,134,,1796.74,1800.41,137238792,,,0,,,heur
1-FullIns_5,282,3247,1-FullIns_5_02,138,,1796.24,1800.28,89316372,,,0,,,heur
ph-06-06,329,546,ph-06-06_01,134,,3588,3600,281482208,,,0,,,orig
random_instance032_graph001,416,1248,random_instance032_graph001_01,131,,1796.71,1800.4,132173136,,,0,,,heur
random_instance003_graph002,39,117,random_instance003_graph002_01,14,2283228,0.02,0.03,34032,0.012288,1605,1,,7,heur
1-Insertions_4,67,232,1-Insertions_4_01,32,232007606571,7.2,7.23,305444,7.001794,761556,1,,3,orig
random_instance003_graph002,39,117,random_instance003_graph002_01,14,2283228,0.03,0.03,33012,0.012172,1454,1,,7,opt
queen10_10,100,1470,queen10_10_01,9,7535369,2277.42,2286.26,136486532,2285.452250,510361,1,,8,heur
queen10_10,100,1470,queen10_10_01,9,7535369,2562.1099,2572.16,137453472,2571.340878,523184,1,,8,opt
3-Insertions_3,56,110,3-Insertions_3_01,27,16999974125,0.02,0.02,33012,0.011161,5090,1,,4,heur
random_instance031_graph005,403,1209,random_instance031_graph005_01,129,,1796.8301,1800.4,133909000,,,0,,,heur
3-Insertions_3,56,110,3-Insertions_3_01,27,16999974125,0.03,0.03,34036,0.015046,5841,1,,4,opt
4-FullIns_3,114,541,4-FullIns_3_01,55,767186184427266378,2.89,2.9,281120,2.829619,255177,1,,1,opt
queen008x008,64,728,queen008x008_01_4136,7,118969,7.8999996,7.94,556212,7.834627,16607,1,,9,heur
queen8_8,64,728,queen8_8_01,7,118969,7.8700004,7.91,559804,7.808634,16607,1,,9,heur
4-FullIns_3,114,541,4-FullIns_3_02,54,767186184427266378,2.9,2.91,282084,2.836348,255177,1,,1,opt
queen008x008,64,728,queen008x008_01_4136,7,118969,9.2,9.25,581836,9.146966,17366,1,,9,opt
random_instance030_graph004,390,1170,random_instance030_graph004_01,124,,1796.58,1800.4,134605084,,,0,,,heur
queen8_8,64,728,queen8_8_02,7,118969,7.82,7.84,559972,7.768737,16607,1,,9,heur
queen8_8,64,728,queen8_8_01,7,118969,9.17,9.22,570064,9.128275,17366,1,,9,opt
queen8_8,64,728,queen8_8_02,7,118969,9.160001,9.21,572060,9.141145,17366,1,,9,opt
random_instance008_graph003,104,312,random_instance008_graph003_01,36,86776122135880556,1796.6799,1800.22,72849224,1742.233626,33605458,0,,,heur
random_instance029_graph002,377,1131,random_instance029_graph002_01,125,,1796.62,1800.42,140157836,,,0,,,heur
1-Insertions_4,67,232,1-Insertions_4_01,32,232007606571,10.65,10.69,573752,10.583958,310776,1,,3,heur
random_instance029_graph004,377,1131,random_instance029_graph004_01,125,,1796.75,1800.41,136172840,,,0,,,heur
miles750,128,2113,miles750_02,11,245547105,151.56999,152.16,16636740,151.303098,507692,1,,6,orig
random_instance004_graph003,52,156,random_instance004_graph003_01,16,280529902,3.9,3.92,151604,3.534281,137344,1,,5,orig
grid010x010,100,180,grid010x010_01_6141,48,2030049051145980050,0.04,0.05,33012,0.031017,5614,1,,-1,orig
1-Insertions_4,67,232,1-Insertions_4_01,32,232007606571,0.47,0.48,68476,0.461986,20258,1,,3,opt
grid010x010,100,180,grid010x010_04_4957,48,2030049051145980050,0.049999997,0.05,35056,0.035060,5614,1,,-1,orig
queen6_6,36,290,queen6_6_02,5,2635,0.089999996,0.1,36084,0.082451,841,1,,9,orig
SAT_exp_instance020,330,590,SAT_exp_instance020_01,120,,7181.81,7206,301190524,,,0,,,orig
sp001,13,66,sp001_01,2,26,0.02,0.02,31744,0.000998,23,1,,11,orig
3-FullIns_3,80,346,3-FullIns_3_01,37,4560332427351,0.2,0.21,37108,0.179554,61729,1,,2,orig
random_instance028_graph002,364,1092,random_instance028_graph002_01,120,,1796.58,1800.41,137298292,,,0,,,heur
queen7_7,49,476,queen7_7_02,6,16870,1.75,1.76,267580,1.737879,4002,1,,8,orig
random_instance028_graph005,364,1092,random_instance028_graph005_01,119,,1796.76,1800.4,133287256,,,0,,,heur
random_instance029_graph005,377,1131,random_instance029_graph005_01,116,,1796.66,1800.41,137072512,,,0,,,heur
random_instance004_graph003,52,156,random_instance004_graph003_01,16,280529902,0.23,0.24,38132,0.175814,13549,1,,5,opt
queen9_9,81,1056,queen9_9_01,8,915442,401.48,402.98,33740540,402.762166,109532,1,,7,orig
random_instance004_graph003,52,156,random_instance004_graph003_01,16,280529902,0.4,0.41,69756,0.300052,26744,1,,5,heur
random_instance028_graph004,364,1092,random_instance028_graph004_01,118,,1796.75,1800.4,134864152,,,0,,,heur
myciel6,95,755,myciel6_01,46,1079054920080607,67.659996,67.96,4622844,66.714763,3821400,1,,1,orig
myciel6,95,755,myciel6_02,46,1079054920080607,63.59,63.81,4623884,62.593035,3821400,1,,1,orig
queen090x090,8100,1198830,queen090x090_01_8978,89,,1797.1,1801.09,136100568,,,0,,,heur
queen090x090,8100,1198830,queen090x090_04_1188,89,,1797.21,1801.04,136147028,,,0,,,heur
queen090x090,8100,1198830,queen090x090_02_0808,89,,1797.08,1801.04,136075892,,,0,,,heur
random_instance028_graph003,364,1092,random_instance028_graph003_01,116,,1796.65,1800.41,139077676,,,0,,,heur
queen090x090,8100,1198830,queen090x090_03_9570,89,,1797.1699,1801.07,136060976,,,0,,,heur
miles750,128,2113,miles750_02,11,245547105,2.6299999,2.65,274084,2.562430,10322,1,,6,heur
grid010x010,100,180,grid010x010_04_4957,48,2030049051145980050,0.03,0.04,34036,0.021527,4486,1,,-1,heur
grid010x010,100,180,grid010x010_04_4957,48,2030049051145980050,0.03,0.04,34036,0.021464,4486,1,,-1,opt
random_instance028_graph001,364,1092,random_instance028_graph001_01,117,,1796.71,1800.39,132677540,,,0,,,heur
grid010x010,100,180,grid010x010_01_6141,48,2030049051145980050,0.03,0.04,34036,0.021409,4486,1,,-1,heur
SAT_exp_instance020,330,590,SAT_exp_instance020_01,120,,7195.0103,7220,537316272,,,0,,,heur
grid010x010,100,180,grid010x010_01_6141,48,2030049051145980050,0.03,0.04,34036,0.021416,4486,1,,-1,opt
queen6_6,36,290,queen6_6_02,5,2635,0.05,0.06,34036,0.042559,750,1,,9,heur
random_instance027_graph003,351,1053,random_instance027_graph003_01,114,,1796.89,1800.39,132989280,,,0,,,heur
3-FullIns_3,80,346,3-FullIns_3_01,37,4560332427351,17.1,17.17,1120140,17.101660,211602,1,,2,heur
1-FullIns_4,93,593,1-FullIns_4_01,45,343142930930159,55.5,55.7,1225324,54.757884,2015949,1,,1,orig
queen6_6,36,290,queen6_6_02,5,2635,0.060000002,0.06,34036,0.042761,750,1,,9,opt
random_instance002_graph004,26,78,random_instance002_graph004_01,8,14355,0.02,0.03,32768,0.003930,608,1,,7,orig
queen6_6,36,290,queen6_6_01,5,2635,0.120000005,0.12,34816,0.094869,841,1,,8,orig
grid004x004,16,24,grid004x004_04,6,1234,0,0.01,33008,0.000473,48,1,,8,orig
3-FullIns_3,80,346,3-FullIns_3_01,37,4560332427351,0.56,0.57,73844,0.552315,41456,1,,2,opt
miles750,128,2113,miles750_02,11,245547105,0.59999996,0.6,74960,0.538015,1501,1,,6,opt
1-FullIns_4,93,593,1-FullIns_4_02,44,343142930930159,31.380001,31.49,1225480,30.870157,2015949,1,,1,orig
sp001,13,66,sp001_01,2,26,0.01,0.01,33012,0.001001,22,1,,11,opt
sp001,13,66,sp001_01,2,26,0,0.01,33012,0.001000,22,1,,11,heur
queen9_9,81,1056,queen9_9_01,8,915442,136.44,136.98,8497480,136.875742,89538,1,,7,opt
1-Insertions_4,67,232,1-Insertions_4_02,31,232007606571,6.39,6.41,304960,6.206629,761556,1,,2,orig
random_instance025_graph005,325,975,random_instance025_graph005_01,105,,3593.0098,3606,267612644,,,0,,,orig
queen7_7,49,476,queen7_7_02,6,16870,0.5,0.51,72192,0.486395,3463,1,,8,heur
random_instance026_graph001,338,1014,random_instance026_graph001_01,110,,1796.67,1800.41,137209704,,,0,,,heur
queen9_9,81,1056,queen9_9_01,8,915442,125.630005,126.13,8517872,126.024244,87103,1,,7,heur
ph-06-05,275,441,ph-06-05_01,113,,3587.86,3600,277003136,,,0,,,orig
queen7_7,49,476,queen7_7_02,6,16870,0.5,0.51,72548,0.483543,3463,1,,8,opt
myciel6,95,755,myciel6_01,46,1079054920080607,24.039999,24.11,1133356,24.071623,60229,1,,1,opt
myciel6,95,755,myciel6_02,46,1079054920080607,20.91,21.01,1114324,20.966096,65932,1,,1,heur
myciel6,95,755,myciel6_01,46,1079054920080607,20.91,21.02,1114184,20.974650,65932,1,,1,heur
random_instance002_graph004,26,78,random_instance002_graph004_01,8,14355,0.01,0.02,33012,0.003757,341,1,,7,heur
DSJC125.9,125,6961,DSJC125.9_02,3,1250,6.69,6.71,594256,6.626430,912,1,,8,orig
